+-------------------+------+-------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|dateTime           |profit|macdHistogram|close                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |macdHistogramArray                                                                                                                                                                                                                                                                                                                   |
|2016-04-07 12:10:00|74    |13           |[1.13919, 1.13949, 1.14008, 1.13978, 1.14006, 1.13922, 1.13892, 1.138]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |[6, 13, 21, 23, 25, 20, 14, 3]                                                                                                                                                                                                                                                                                                       |
|2016-04-07 12:50:00|-53   |-20          |[1.13668, 1.13677, 1.13642, 1.13652, 1.13639, 1.13605, 1.1365, 1.13652, 1.13674, 1.13706]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[-12, -20, -26, -28, -28, -29, -24, -20, -14, -7]                                                                                                                                                                                                                                                                                    |
|2016-04-07 14:10:00|-90   |-20          |[1.13478, 1.1343, 1.13449, 1.1347, 1.13553, 1.1357, 1.13457]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-11, -20, -23, -21, -14, -6, -8]                                                                                                                                                                                                                                                                                                    |
|2016-04-07 19:00:00|-63   |9            |[1.13788, 1.13786, 1.13788, 1.13773, 1.13764, 1.13772, 1.13779, 1.13766, 1.13778, 1.13789, 1.13794, 1.13798, 1.1374, 1.13755, 1.1377, 1.13784, 1.13805, 1.13762]                                                                                                                                                                                                                                                                                                                                                                                                                                     |[4, 9, 11, 11, 11, 10, 10, 9, 8, 8, 8, 8, 4, 2, 1, 2, 4, 2]                                                                                                                                                                                                                                                                          |
|2016-04-08 01:45:00|-56   |6            |[1.13696, 1.13738, 1.13684, 1.13732, 1.1371, 1.13732, 1.13716, 1.137, 1.13699, 1.13654]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[1, 6, 6, 9, 9, 10, 9, 7, 6, 1]                                                                                                                                                                                                                                                                                                      |
|2016-04-08 08:35:00|102   |13           |[1.13698, 1.13816, 1.13808, 1.13786, 1.1379, 1.13819, 1.13774, 1.13764, 1.13777, 1.13835, 1.13839, 1.13817, 1.13854, 1.13882, 1.13856, 1.13888, 1.13868, 1.13853, 1.13872, 1.13891, 1.13866]                                                                                                                                                                                                                                                                                                                                                                                                         |[0, 13, 21, 23, 24, 25, 21, 17, 14, 15, 15, 12, 12, 13, 11, 10, 8, 5, 3, 3, 0]                                                                                                                                                                                                                                                       |
|2016-04-08 10:20:00|50    |-8           |[1.13844, 1.13808, 1.13834, 1.13842, 1.13834, 1.13815, 1.13778, 1.13748, 1.13762, 1.13784, 1.13754, 1.13724, 1.13766, 1.13748, 1.1374, 1.13739, 1.13726, 1.13664, 1.13694, 1.1367, 1.13674, 1.13658, 1.1364, 1.13643, 1.13674, 1.13688, 1.13664, 1.13649, 1.13661, 1.13602]                                                                                                                                                                                                                                                                                                                          |[-3, -8, -9, -9, -10, -11, -14, -17, -18, -16, -16, -18, -15, -14, -13, -12, -11, -14, -13, -13, -12, -12, -12, -11, -8, -4, -3, -2, -1, -4]                                                                                                                                                                                         |
|2016-04-08 13:55:00|115   |11           |[1.13633, 1.13764, 1.13736, 1.13778, 1.13862, 1.13896, 1.13907, 1.13878, 1.13852, 1.13834, 1.13888, 1.13838, 1.13835, 1.1397, 1.13927, 1.13936, 1.13932, 1.13989, 1.13938, 1.13958, 1.13946, 1.13964]                                                                                                                                                                                                                                                                                                                                                                                                |[0, 11, 15, 20, 28, 33, 36, 34, 29, 23, 21, 15, 10, 15, 14, 13, 11, 12, 8, 6, 3, 2]                                                                                                                                                                                                                                                  |
|2016-04-08 16:40:00|50    |-8           |[1.14068, 1.14008, 1.14002, 1.14048, 1.14114, 1.14061, 1.14044, 1.14038, 1.14078, 1.1412, 1.14118, 1.14078, 1.14096, 1.14079, 1.14089, 1.14072, 1.1402, 1.14043, 1.14037, 1.14034, 1.14016, 1.1402, 1.14012, 1.14028, 1.14044, 1.14036, 1.14035, 1.1399, 1.14004, 1.13992, 1.13986, 1.13968, 1.13944, 1.1396, 1.13964, 1.13966, 1.1399, 1.13967, 1.1397, 1.13976]                                                                                                                                                                                                                                    |[-1, -8, -13, -13, -9, -10, -11, -13, -11, -7, -5, -6, -6, -7, -7, -8, -12, -13, -13, -13, -14, -14, -13, -12, -9, -8, -6, -8, -8, -8, -9, -9, -11, -10, -9, -7, -4, -4, -3, -1]                                                                                                                                                     |
|2016-04-08 21:55:00|127   |9            |[1.13979, 1.14122, 1.14108, 1.14106, 1.14078, 1.1411, 1.14104, 1.14086, 1.14087, 1.14076, 1.1409, 1.14075, 1.14064, 1.14084]                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[0, 9, 14, 16, 15, 15, 14, 11, 9, 6, 5, 2, 0, 0]                                                                                                                                                                                                                                                                                     |
|2016-04-11 07:20:00|53    |9            |[1.14158, 1.14226, 1.1423, 1.14211, 1.14176, 1.14179, 1.14159, 1.14148]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[2, 9, 13, 14, 11, 9, 6, 3]                                                                                                                                                                                                                                                                                                          |
|2016-04-11 08:00:00|71    |-6           |[1.14104, 1.141, 1.14055, 1.14106, 1.1408, 1.1407, 1.14045, 1.14018, 1.13968, 1.13827, 1.13836, 1.1378, 1.13862, 1.13858, 1.13875, 1.13892, 1.13909, 1.13926, 1.13874]                                                                                                                                                                                                                                                                                                                                                                                                                               |[-2, -6, -10, -10, -10, -11, -12, -14, -18, -28, -32, -37, -32, -27, -21, -15, -8, -2, -1]                                                                                                                                                                                                                                           |
|2016-04-11 12:55:00|-94   |-10          |[1.1392, 1.13888, 1.13881, 1.13912, 1.14]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[-5, -10, -14, -14, -7]                                                                                                                                                                                                                                                                                                              |
|2016-04-11 13:20:00|50    |6            |[1.14061, 1.14058, 1.14126, 1.1412, 1.14159, 1.1414, 1.14142, 1.14118, 1.14092, 1.14081, 1.14078]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |[1, 6, 12, 15, 19, 19, 17, 14, 9, 4, 0]                                                                                                                                                                                                                                                                                              |
|2016-04-11 14:15:00|-63   |-12          |[1.14038, 1.13984, 1.14014, 1.14037, 1.14086, 1.14136]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |[-5, -12, -14, -14, -10, -4]                                                                                                                                                                                                                                                                                                         |
|2016-04-11 14:45:00|101   |19           |[1.14233, 1.1435, 1.1441, 1.14394, 1.14398, 1.14368, 1.14344, 1.14356, 1.14342, 1.1435, 1.14352, 1.14368]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[6, 19, 30, 33, 34, 30, 24, 19, 13, 8, 4, 2]                                                                                                                                                                                                                                                                                         |
|2016-04-11 16:00:00|51    |-8           |[1.14397, 1.1433, 1.1429, 1.1429, 1.1427, 1.1423, 1.14227, 1.14235, 1.14234, 1.1421, 1.14179, 1.14111, 1.1409, 1.14128, 1.14125, 1.14113, 1.14166, 1.14186, 1.14158, 1.14179, 1.14168, 1.14149, 1.1413, 1.14138]                                                                                                                                                                                                                                                                                                                                                                                     |[-1, -8, -15, -19, -23, -27, -29, -29, -28, -27, -28, -32, -34, -31, -28, -25, -18, -12, -9, -5, -3, -2, -3, -2]                                                                                                                                                                                                                     |
|2016-04-11 18:25:00|-20   |-6           |[1.14076, 1.14044, 1.14034, 1.14049, 1.14051, 1.14038, 1.14051, 1.14081]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |[-1, -6, -9, -9, -8, -8, -6, -2]                                                                                                                                                                                                                                                                                                     |
|2016-04-12 09:00:00|-70   |19           |[1.14509, 1.14453, 1.14468, 1.14548, 1.14572, 1.14534, 1.14534, 1.14499, 1.14506, 1.1447]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[14, 19, 21, 26, 29, 27, 23, 16, 11, 4]                                                                                                                                                                                                                                                                                              |
|2016-04-12 09:50:00|108   |-14          |[1.14455, 1.14332, 1.14324, 1.14248, 1.14234, 1.14268, 1.1426, 1.14294, 1.14225, 1.14236, 1.14237, 1.14219, 1.14206, 1.14212, 1.14238, 1.14204, 1.14206, 1.14202, 1.14186, 1.14176, 1.14182, 1.14186, 1.14176, 1.14173, 1.14183, 1.14094, 1.1415, 1.14095, 1.14046, 1.14037, 1.1407, 1.14096, 1.14088, 1.14098]                                                                                                                                                                                                                                                                                      |[-2, -14, -23, -32, -38, -38, -37, -32, -33, -31, -28, -26, -24, -21, -16, -15, -13, -11, -10, -9, -7, -5, -4, -3, -1, -6, -4, -6, -10, -12, -10, -6, -4, -1]                                                                                                                                                                        |
|2016-04-12 13:05:00|-63   |-6           |[1.13972, 1.13966, 1.13954, 1.13943, 1.1396, 1.1402, 1.13979]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |[-2, -6, -9, -11, -10, -4, -3]                                                                                                                                                                                                                                                                                                       |
|2016-04-12 13:50:00|-53   |-12          |[1.13828, 1.13828, 1.13866, 1.13872, 1.13916, 1.13896]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |[-7, -12, -11, -9, -4, -1]                                                                                                                                                                                                                                                                                                           |
|2016-04-12 14:50:00|163   |-8           |[1.13772, 1.13708, 1.13593, 1.13548, 1.13608, 1.13542, 1.13677, 1.13658, 1.13688]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |[-2, -8, -18, -26, -25, -26, -16, -10, -2]                                                                                                                                                                                                                                                                                           |
|2016-04-12 18:35:00|-6    |-6           |[1.13782, 1.1375, 1.13747, 1.13793, 1.13728, 1.13762, 1.13773]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |[-2, -6, -8, -6, -8, -7, -5]                                                                                                                                                                                                                                                                                                         |
|2016-04-12 19:10:00|-65   |14           |[1.13932, 1.13928, 1.13914, 1.13882, 1.13897, 1.13892, 1.13896, 1.13912, 1.13966, 1.13965, 1.1394, 1.13969, 1.13956, 1.13946, 1.1394, 1.13951, 1.13934]                                                                                                                                                                                                                                                                                                                                                                                                                                              |[7, 14, 17, 15, 15, 14, 12, 12, 14, 15, 12, 12, 10, 8, 5, 3, 1]                                                                                                                                                                                                                                                                      |
|2016-04-13 01:45:00|50    |-9           |[1.13794, 1.1376, 1.13808, 1.1379, 1.13792, 1.13766, 1.13776, 1.13784, 1.13762, 1.13743, 1.13728, 1.13698, 1.13695, 1.13726, 1.1371, 1.13688, 1.13713, 1.13711]                                                                                                                                                                                                                                                                                                                                                                                                                                      |[-4, -9, -8, -9, -8, -9, -9, -7, -7, -8, -9, -11, -11, -9, -8, -8, -5, -3]                                                                                                                                                                                                                                                           |
|2016-04-13 07:15:00|-64   |6            |[1.13624, 1.13639, 1.13574]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |[2, 6, 4]                                                                                                                                                                                                                                                                                                                            |
|2016-04-13 07:30:00|-57   |-7           |[1.13461, 1.13503, 1.13588]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |[-5, -7, -2]                                                                                                                                                                                                                                                                                                                         |
|2016-04-13 08:15:00|-86   |-6           |[1.13488, 1.13449, 1.13454, 1.1356]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |[-2, -6, -7, -1]                                                                                                                                                                                                                                                                                                                     |
|2016-04-13 08:35:00|-78   |8            |[1.13542, 1.1359, 1.13575, 1.13586, 1.13533, 1.13538, 1.13567, 1.13514, 1.13479]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |[3, 8, 10, 12, 9, 8, 8, 5, 0]                                                                                                                                                                                                                                                                                                        |
|2016-04-13 09:20:00|54    |-6           |[1.13452, 1.13448, 1.13424, 1.13426, 1.1344, 1.13435, 1.13383, 1.13376, 1.13386, 1.13342, 1.13249, 1.13161, 1.13088, 1.13205, 1.13222, 1.13214, 1.13174, 1.13189, 1.13152, 1.13138, 1.13064, 1.13039, 1.1306, 1.13094, 1.13105]                                                                                                                                                                                                                                                                                                                                                                      |[-4, -6, -9, -10, -9, -8, -10, -11, -10, -11, -17, -25, -33, -28, -22, -17, -15, -11, -10, -8, -11, -13, -11, -7, -2]                                                                                                                                                                                                                |
|2016-04-13 11:25:00|-93   |6            |[1.13118, 1.131, 1.1304, 1.13032, 1.13012, 1.13042, 1.13034, 1.1305, 1.13077, 1.13069, 1.13042, 1.1308, 1.1306, 1.13018, 1.12992, 1.13006, 1.12992, 1.13011, 1.1303, 1.13042, 1.13035, 1.12973, 1.12972, 1.13076, 1.13015, 1.1314, 1.13165, 1.13096, 1.13072, 1.13158, 1.1313, 1.1316, 1.13208, 1.13106, 1.13138, 1.13187, 1.13158, 1.13096]                                                                                                                                                                                                                                                         |[3, 6, 4, 3, 2, 4, 5, 7, 11, 13, 13, 15, 15, 12, 9, 7, 6, 7, 8, 10, 11, 8, 5, 11, 10, 18, 23, 22, 18, 21, 20, 20, 22, 16, 13, 14, 12, 6]                                                                                                                                                                                             |
|2016-04-13 14:35:00|179   |-8           |[1.13061, 1.13002, 1.12866, 1.12856, 1.12812, 1.12816, 1.12794, 1.12787, 1.12832, 1.12826, 1.12883, 1.12858, 1.12896]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |[-1, -8, -22, -30, -36, -37, -38, -36, -30, -24, -15, -10, -3]                                                                                                                                                                                                                                                                       |
|2016-04-13 15:40:00|-107  |7            |[1.1293, 1.12909, 1.12926, 1.12838, 1.12848, 1.12872, 1.12858, 1.12844, 1.12886, 1.12824]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[4, 7, 11, 7, 6, 7, 6, 5, 8, 5]                                                                                                                                                                                                                                                                                                      |
|2016-04-14 07:30:00|-70   |-6           |[1.12578, 1.12538, 1.1258, 1.12562, 1.12634]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-2, -6, -5, -6, -1]                                                                                                                                                                                                                                                                                                                 |
|2016-04-14 08:00:00|78    |-11          |[1.12522, 1.12429, 1.12419, 1.12404, 1.12374, 1.12423, 1.12456, 1.12478, 1.12518]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |[-2, -11, -17, -20, -23, -20, -15, -9, -2]                                                                                                                                                                                                                                                                                           |
|2016-04-14 08:45:00|-50   |11           |[1.1257, 1.12568, 1.12534, 1.12472, 1.12548, 1.12529, 1.12526, 1.1251, 1.12508, 1.12528, 1.126, 1.12645, 1.12664, 1.12682, 1.12686, 1.1267, 1.12674, 1.1266, 1.12679, 1.12698, 1.12664, 1.12661, 1.12624]                                                                                                                                                                                                                                                                                                                                                                                            |[6, 11, 12, 8, 11, 11, 10, 8, 7, 7, 12, 17, 21, 23, 24, 22, 20, 16, 14, 13, 10, 6, 1]                                                                                                                                                                                                                                                |
|2016-04-14 10:40:00|-36   |-10          |[1.1259, 1.12566, 1.12526, 1.12562, 1.12582, 1.12572, 1.1262, 1.12596, 1.12598, 1.1259, 1.12592, 1.12586, 1.12606, 1.12611]                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |[-4, -10, -15, -16, -14, -13, -9, -7, -6, -5, -5, -4, -3, -1]                                                                                                                                                                                                                                                                        |
|2016-04-14 12:45:00|58    |-6           |[1.12586, 1.12568, 1.12598, 1.12577, 1.12556, 1.12526, 1.12513, 1.12532, 1.12542, 1.12639]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |[-1, -6, -6, -8, -10, -12, -14, -13, -11, -3]                                                                                                                                                                                                                                                                                        |
|2016-04-14 13:35:00|178   |25           |[1.12708, 1.12902, 1.12908, 1.12814, 1.12764, 1.12765, 1.12735, 1.12738, 1.12765, 1.12745]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |[6, 25, 35, 34, 28, 23, 16, 11, 8, 5]                                                                                                                                                                                                                                                                                                |
|2016-04-15 13:25:00|88    |-6           |[1.12852, 1.1281, 1.12792, 1.12789, 1.12748, 1.12758, 1.12747, 1.12727, 1.12747, 1.12743, 1.1282, 1.12852]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |[-2, -6, -10, -13, -17, -18, -18, -19, -18, -16, -10, -3]                                                                                                                                                                                                                                                                            |
|2016-04-15 15:55:00|-60   |-12          |[1.12954, 1.1298, 1.13, 1.129, 1.12872, 1.1289, 1.12902, 1.12898, 1.12898, 1.12928, 1.12988, 1.12948, 1.12939, 1.12978]                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[-7, -12, -14, -21, -27, -28, -27, -26, -24, -19, -12, -10, -8, -4]                                                                                                                                                                                                                                                                  |
|2016-04-15 18:20:00|85    |-7           |[1.13011, 1.12972, 1.12963, 1.12954, 1.12948, 1.1291, 1.12928, 1.12888, 1.12842, 1.12828, 1.12849, 1.1285, 1.12846, 1.1287, 1.12878, 1.12844, 1.12845, 1.12851, 1.12856]                                                                                                                                                                                                                                                                                                                                                                                                                             |[-3, -7, -10, -12, -14, -16, -16, -18, -21, -22, -21, -18, -16, -12, -8, -7, -6, -4, -2]                                                                                                                                                                                                                                             |
|2016-04-18 09:00:00|-50   |-11          |[1.12864, 1.129, 1.1293, 1.12948, 1.12962, 1.12994, 1.12994]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-5, -11, -12, -11, -9, -6, -4]                                                                                                                                                                                                                                                                                                      |
|2016-04-18 13:15:00|57    |8            |[1.13114, 1.13186, 1.13166, 1.13074, 1.1311, 1.13104, 1.13128, 1.13136]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[2, 8, 10, 5, 3, 2, 2, 2]                                                                                                                                                                                                                                                                                                            |
|2016-04-19 08:05:00|-78   |-7           |[1.13292, 1.13286, 1.13355, 1.13362, 1.13342, 1.13306, 1.13301, 1.13273, 1.13281, 1.13356, 1.13272, 1.1321, 1.13194, 1.13194, 1.13248, 1.13252, 1.13266, 1.1326, 1.13228, 1.13246, 1.13272]                                                                                                                                                                                                                                                                                                                                                                                                          |[-2, -7, -5, -4, -4, -7, -9, -11, -12, -8, -10, -15, -18, -19, -16, -12, -9, -6, -6, -5, -2]                                                                                                                                                                                                                                         |
|2016-04-19 09:50:00|-58   |7            |[1.1332, 1.13332, 1.13276, 1.1337, 1.13382, 1.1341, 1.13389, 1.13346, 1.1335, 1.13356, 1.1337, 1.1334, 1.13342]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |[3, 7, 6, 11, 14, 17, 17, 13, 10, 8, 7, 4, 2]                                                                                                                                                                                                                                                                                        |
|2016-04-20 08:45:00|-79   |6            |[1.13651, 1.13632, 1.13633, 1.13632, 1.13586, 1.13596, 1.1358, 1.13588]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[4, 6, 7, 7, 4, 2, 0, 0]                                                                                                                                                                                                                                                                                                             |
